345.46,249.48,0,0,0.5,324,324,1,0,0,0,-1,2.53518e-06,0,-2.53518e-06,-1,-0,-0,0.5
346.459,253.472,0,0,0.5,324,324,0.707107,0.707106,-1.79264e-06,0.707106,-0.707107,1.79265e-06,0,-2.53518e-06,-1,-0,-0,0.5
344.462,257.464,0,0,0.5,324,324,1.26759e-06,1,-2.53518e-06,1,-1.26759e-06,3.21357e-12,0,-2.53518e-06,-1,-0,-0,0.5
339.47,259.459,0,0,0.5,324,324,-0.707105,0.707108,-1.79265e-06,0.707108,0.707105,-1.79264e-06,0,-2.53518e-06,-1,-0,-0,0.5
347.457,260.457,0,0,0.5,324,324,1,0,0,0,-0.866027,-0.499997,0,0.499997,-0.866027,-0,-0,0.5
343.463,261.455,0,-2.98023e-08,0.5,324,324,0.707107,0.707106,0,0.612373,-0.612374,-0.499997,-0.353551,0.353552,-0.866027,-0,-2.98023e-08,0.5
340.468,260.457,0,0,0.5,324,324,1.26759e-06,1,0,0.866027,-1.09777e-06,-0.499997,-0.499997,6.33792e-07,-0.866027,-0,-0,0.5
340.468,259.459,0,-2.98023e-08,0.5,324,324,-0.707105,0.707108,0,0.612375,0.612372,-0.499997,-0.353552,-0.353551,-0.866027,-0,-2.98023e-08,0.5
290.546,216.549,-0.0707108,-0.0612373,0.435355,324,324,-0.707105,0.707108,0,0.612375,0.612372,-0.499997,-0.353552,-0.353551,-0.866027,-0.0707108,-0.0612373,0.435355
247.613,180.624,-0.141422,-0.122475,0.47071,324,324,-0.707105,0.707108,0,0.612375,0.612372,-0.499997,-0.353552,-0.353551,-0.866027,-0.141422,-0.122475,0.47071
296.537,147.692,-0.0707111,-0.183712,0.506065,324,324,-0.707105,0.707108,0,0.612375,0.612372,-0.499997,-0.353552,-0.353551,-0.866027,-0.0707111,-0.183712,0.506065
382.402,146.694,0.0707103,-0.183712,0.506065,324,324,-0.707105,0.707108,0,0.612375,0.612372,-0.499997,-0.353552,-0.353551,-0.866027,0.0707103,-0.183712,0.506065
430.328,178.628,0.141421,-0.122475,0.47071,324,324,-0.707105,0.707108,0,0.612375,0.612372,-0.499997,-0.353552,-0.353551,-0.866027,0.141421,-0.122475,0.47071
486.24,214.553,0.212132,-0.0612377,0.435355,324,324,-0.707105,0.707108,0,0.612375,0.612372,-0.499997,-0.353552,-0.353551,-0.866027,0.212132,-0.0612377,0.435355
550.14,256.466,0.282843,-4.76837e-07,0.4,324,324,-0.707105,0.707108,0,0.612375,0.612372,-0.499997,-0.353552,-0.353551,-0.866027,0.282843,-4.76837e-07,0.4
581.092,212.557,0.353553,-0.0612379,0.435355,324,324,-0.707105,0.707108,0,0.612375,0.612372,-0.499997,-0.353552,-0.353551,-0.866027,0.353553,-0.0612379,0.435355
297.535,302.37,-0.0707106,0.0612374,0.464645,324,324,0.707107,0.707106,0,0.612373,-0.612374,-0.499997,-0.353551,0.353552,-0.866027,-0.0707106,0.0612374,0.464645
244.618,348.274,-0.141421,0.122475,0.42929,324,324,0.707107,0.707106,0,0.612373,-0.612374,-0.499997,-0.353551,0.353552,-0.866027,-0.141421,0.122475,0.42929
181.716,404.158,-0.212132,0.183712,0.393934,324,324,0.707107,0.707106,0,0.612373,-0.612374,-0.499997,-0.353551,0.353552,-0.866027,-0.212132,0.183712,0.393934
142.777,349.272,-0.282843,0.122475,0.42929,324,324,0.707107,0.707106,0,0.612373,-0.612374,-0.499997,-0.353551,0.353552,-0.866027,-0.282843,0.122475,0.42929
382.402,224.532,0.0707106,-0.0612374,0.535355,324,324,0.707107,0.707106,0,0.612373,-0.612374,-0.499997,-0.353551,0.353552,-0.866027,0.0707106,-0.0612374,0.535355
417.348,194.595,0.141421,-0.122475,0.57071,324,324,0.707107,0.707106,0,0.612373,-0.612374,-0.499997,-0.353551,0.353552,-0.866027,0.141421,-0.122475,0.57071
